1
497.0,403.0,40.0,42.0
499.0,390.0,40.0,42.0
499.0,380.0,40.0,42.0
499.0,373.0,40.0,42.0
500.0,369.0,40.0,42.0
500.0,368.0,40.0,42.0
501.0,370.0,40.0,42.0
502.0,375.0,40.0,42.0
503.0,383.0,40.0,42.0
504.0,394.0,40.0,42.0
507.0,409.0,40.0,42.0
510.0,424.0,40.0,42.0
513.0,421.0,40.0,42.0
515.0,418.0,40.0,42.0
508.0,374.0,40.0,42.0
509.0,354.0,40.0,42.0
509.0,338.0,40.0,42.0
509.0,322.0,40.0,42.0
510.0,312.0,40.0,42.0
510.0,302.0,42.0,42.0
511.0,298.0,40.0,42.0
511.0,297.0,40.0,42.0
512.0,298.0,40.0,42.0
513.0,303.0,40.0,42.0
514.0,311.0,40.0,42.0
513.0,322.0,40.0,42.0
514.0,339.0,40.0,42.0
515.0,358.0,40.0,42.0
514.0,377.0,40.0,42.0
517.0,401.0,40.0,42.0
518.0,428.0,40.0,42.0
520.0,432.0,40.0,42.0
523.0,409.0,40.0,42.0
526.0,386.0,40.0,42.0
529.0,363.0,40.0,42.0
532.0,340.0,40.0,42.0
530.0,345.0,42.0,42.0
532.0,336.0,40.0,42.0
534.0,330.0,40.0,42.0
536.0,328.0,40.0,42.0
539.0,329.0,40.0,42.0
542.0,333.0,40.0,42.0
546.0,340.0,40.0,42.0
547.0,348.0,40.0,42.0
551.0,361.0,40.0,42.0
556.0,377.0,40.0,42.0
559.0,398.0,40.0,42.0
562.0,419.0,40.0,42.0
565.0,440.0,40.0,42.0
568.0,461.0,40.0,42.0
571.0,482.0,40.0,42.0
574.0,503.0,40.0,42.0
577.0,524.0,40.0,42.0
580.0,545.0,40.0,42.0
583.0,566.0,40.0,42.0
586.0,587.0,40.0,42.0
589.0,608.0,40.0,42.0
592.0,629.0,40.0,42.0
595.0,650.0,40.0,42.0
598.0,671.0,40.0,42.0
601.0,692.0,40.0,42.0
456.0,271.0,40.0,42.0
449.0,288.0,40.0,42.0
440.0,309.0,40.0,42.0
435.0,335.0,40.0,42.0
429.0,363.0,40.0,42.0
422.0,391.0,40.0,42.0
415.0,382.0,40.0,42.0
411.0,367.0,40.0,42.0
408.0,356.0,40.0,42.0
405.0,348.0,40.0,42.0
402.0,343.0,40.0,42.0
400.0,341.0,40.0,42.0
400.0,341.0,40.0,42.0
397.0,346.0,40.0,42.0
396.0,355.0,40.0,42.0
393.0,366.0,40.0,42.0
391.0,378.0,40.0,42.0
389.0,396.0,40.0,42.0
387.0,416.0,40.0,42.0
385.0,438.0,40.0,42.0
386.0,461.0,40.0,42.0
388.0,444.0,40.0,42.0
388.0,425.0,40.0,42.0
389.0,409.0,40.0,42.0
389.0,396.0,42.0,42.0
389.0,385.0,40.0,42.0
389.0,377.0,40.0,42.0
389.0,372.0,40.0,42.0
390.0,371.0,40.0,42.0
391.0,372.0,40.0,42.0
392.0,373.0,40.0,42.0
395.0,384.0,42.0,42.0
396.0,394.0,40.0,42.0
398.0,407.0,40.0,42.0
398.0,425.0,40.0,42.0
402.0,444.0,40.0,42.0
405.0,460.0,40.0,42.0
410.0,436.0,40.0,42.0
415.0,413.0,40.0,42.0
420.0,394.0,40.0,42.0
425.0,377.0,40.0,42.0
431.0,363.0,40.0,42.0
436.0,352.0,40.0,42.0
